Subject	Predicate	Object
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Kanamycin
aadA2	confers resistance to antibiotic 	Streptomycin
aadA21	confers resistance to antibiotic 	Aminoglycosides
aadA22	confers resistance to antibiotic 	Aminoglycosides
aadA22	confers resistance to antibiotic 	Aminoglycosides
aadA22	confers resistance to antibiotic 	Aminoglycosides
aadA23	confers resistance to antibiotic 	Aminoglycosides
aadA23	confers resistance to antibiotic 	Aminoglycosides
aadA23	confers resistance to antibiotic 	Gentamicin
aadA23	confers resistance to antibiotic 	Streptomycin
aadA24	confers resistance to antibiotic 	Aminoglycosides
aadA24	confers resistance to antibiotic 	Aminoglycosides
aadA24	confers resistance to antibiotic 	Gentamicin
aadA24	confers resistance to antibiotic 	Streptomycin
aadA25	confers resistance to antibiotic 	Aminoglycosides
aadA2b	confers resistance to antibiotic 	Aminoglycosides
aadA3	confers resistance to antibiotic 	Aminoglycosides
aadA3	confers resistance to antibiotic 	Gentamicin
aadA3	confers resistance to antibiotic 	Streptomycin
aadA5	confers resistance to antibiotic 	Aminoglycosides
aadA6	confers resistance to antibiotic 	Aminoglycosides
aadA7	confers resistance to antibiotic 	Aminoglycosides
aadA7	confers resistance to antibiotic 	Aminoglycosides
aadA7	confers resistance to antibiotic 	Aminoglycosides
aadA7	confers resistance to antibiotic 	Aminoglycosides
aadA8	confers resistance to antibiotic 	Aminoglycosides
aadA8	confers resistance to antibiotic 	Gentamicin
aadA8	confers resistance to antibiotic 	Streptomycin
aadA8b	confers resistance to antibiotic 	Aminoglycosides
aadA8b	confers resistance to antibiotic 	Gentamicin
aadA8b	confers resistance to antibiotic 	Streptomycin
aadA9	confers resistance to antibiotic 	Aminoglycosides
aadAB	confers resistance to antibiotic 	Aminoglycosides
aadB	confers resistance to antibiotic 	Aminoglycosides
aadB	confers resistance to antibiotic 	Aminoglycosides
aadb	confers resistance to antibiotic 	Aminoglycosides
aadB	confers resistance to antibiotic 	Aminoglycosides
aadB	confers resistance to antibiotic 	Aminoglycosides
aadE	confers resistance to antibiotic 	Aminoglycosides
aaeA	is not regulated by antibiotic	Chlorhexidine
aaeA	is not regulated by antibiotic	Fosmidomycin
aaeA	is not mutated by antibiotic	Streptomycin
aaeB	is not regulated by antibiotic	Chlorhexidine
aaeB	is not regulated by antibiotic	Fosmidomycin
aaeB	is not mutated by antibiotic	Streptomycin
aaeX	is not regulated by antibiotic	Chlorhexidine
aaeX	is not regulated by antibiotic	Fosmidomycin
aaeX	is not mutated by antibiotic	Streptomycin
aas	is not regulated by antibiotic	Chlorhexidine
aas	is not regulated by antibiotic	Fosmidomycin
aas	is mutated by antibiotic	Streptomycin
aas	is not mutated by antibiotic	Streptomycin
aat	is not regulated by antibiotic	Chlorhexidine
aat	is not regulated by antibiotic	Fosmidomycin
aat	is not mutated by antibiotic	Streptomycin
abrB	is not regulated by antibiotic	Chlorhexidine
abrB	is not regulated by antibiotic	Fosmidomycin
abrB	is not mutated by antibiotic	Streptomycin
accA	is not regulated by antibiotic	Chlorhexidine
accA	is not regulated by antibiotic	Fosmidomycin
accA	is not mutated by antibiotic	Streptomycin
accB	is not regulated by antibiotic	Chlorhexidine
accB	is not regulated by antibiotic	Fosmidomycin
accB	is not mutated by antibiotic	Streptomycin
accC	is not regulated by antibiotic	Chlorhexidine
accC	is not regulated by antibiotic	Fosmidomycin
accC	is not mutated by antibiotic	Streptomycin
accD	is upregulated by antibiotic	Chlorhexidine
accD	is not regulated by antibiotic	Fosmidomycin
accD	is not mutated by antibiotic	Streptomycin
aceA	is not regulated by antibiotic	Chlorhexidine
aceA	is upregulated by antibiotic	Fosmidomycin
aceA	is mutated by antibiotic	Streptomycin
aceA	is not mutated by antibiotic	Streptomycin
aceB	is not regulated by antibiotic	Chlorhexidine
aceB	is not regulated by antibiotic	Fosmidomycin
aceB	is not mutated by antibiotic	Streptomycin
aceE	is not regulated by antibiotic	Chlorhexidine
aceE	is not regulated by antibiotic	Fosmidomycin
aceE	is not mutated by antibiotic	Streptomycin
aceF	is not regulated by antibiotic	Chlorhexidine
aceF	is downregulated by antibiotic	Fosmidomycin
aceF	is not mutated by antibiotic	Streptomycin
aceK	is not regulated by antibiotic	Chlorhexidine
aceK	is not regulated by antibiotic	Fosmidomycin
aceK	is not mutated by antibiotic	Streptomycin
ackA	is not regulated by antibiotic	Chlorhexidine
ackA	is not regulated by antibiotic	Fosmidomycin
ackA	is not mutated by antibiotic	Streptomycin
acnA	is not regulated by antibiotic	Chlorhexidine
acnA	is not regulated by antibiotic	Fosmidomycin
acnA	is not mutated by antibiotic	Streptomycin
acnB	is not regulated by antibiotic	Chlorhexidine
acnB	is upregulated by antibiotic	Fosmidomycin
acnB	is not mutated by antibiotic	Streptomycin
acpH	is not regulated by antibiotic	Chlorhexidine
acpH	is not regulated by antibiotic	Fosmidomycin
acpH	is not mutated by antibiotic	Streptomycin
acpP	is not regulated by antibiotic	Chlorhexidine
acpP	is not regulated by antibiotic	Fosmidomycin
acpP	is not mutated by antibiotic	Streptomycin
acpS	is not regulated by antibiotic	Chlorhexidine
acpS	is not regulated by antibiotic	Fosmidomycin
acpS	is not mutated by antibiotic	Streptomycin
acpT	is not regulated by antibiotic	Chlorhexidine
acpT	is not regulated by antibiotic	Fosmidomycin
acpT	is not mutated by antibiotic	Streptomycin
acrA	is not regulated by antibiotic	Chlorhexidine
acrA	confers resistance to antibiotic 	Ciprofloxacin
acrA	confers resistance to antibiotic 	Ciprofloxacin
acrA	confers resistance to antibiotic 	Ciprofloxacin
acrA	is not regulated by antibiotic	Fosmidomycin
acrA	is not mutated by antibiotic	Streptomycin
acrB	is not regulated by antibiotic	Chlorhexidine
acrB	confers resistance to antibiotic 	Ciprofloxacin
acrB	confers resistance to antibiotic 	Ciprofloxacin
acrB	confers resistance to antibiotic 	Ciprofloxacin
acrB	is not regulated by antibiotic	Fosmidomycin
acrB	confers resistance to antibiotic 	Nalidixic Acid
acrB	confers resistance to antibiotic 	Nalidixic Acid
acrB	is not mutated by antibiotic	Streptomycin
acrD	is not regulated by antibiotic	Chlorhexidine
acrD	is not regulated by antibiotic	Fosmidomycin
acrD	confers resistance to antibiotic 	Multiple Antibiotics
acrD	is not mutated by antibiotic	Streptomycin
acrE	is downregulated by antibiotic	Chlorhexidine
acrE	is not regulated by antibiotic	Fosmidomycin
acrE	confers resistance to antibiotic 	Multiple Antibiotics
acrE	is not mutated by antibiotic	Streptomycin
acrF	is not regulated by antibiotic	Chlorhexidine
acrF	is not regulated by antibiotic	Fosmidomycin
acrF	confers resistance to antibiotic 	Multiple Antibiotics
acrF	is mutated by antibiotic	Streptomycin
acrF	is not mutated by antibiotic	Streptomycin
acrR	is not regulated by antibiotic	Chlorhexidine
acrR	is not regulated by antibiotic	Fosmidomycin
acrR	is not mutated by antibiotic	Streptomycin
acrZ	is not regulated by antibiotic	Chlorhexidine
acrZ	confers resistance to antibiotic 	Ciprofloxacin
acrZ	is not regulated by antibiotic	Fosmidomycin
acrZ	is not mutated by antibiotic	Streptomycin
acs	is not regulated by antibiotic	Chlorhexidine
acs	is upregulated by antibiotic	Fosmidomycin
acs	is not mutated by antibiotic	Streptomycin
actP	is not regulated by antibiotic	Chlorhexidine
actP	is upregulated by antibiotic	Fosmidomycin
actP	is not mutated by antibiotic	Streptomycin
ada	is not regulated by antibiotic	Chlorhexidine
ada	is not regulated by antibiotic	Fosmidomycin
ada	is not mutated by antibiotic	Streptomycin
add	is not regulated by antibiotic	Chlorhexidine
add	is not regulated by antibiotic	Fosmidomycin
add	is not mutated by antibiotic	Streptomycin
addA	confers resistance to antibiotic 	Aminoglycosides
adhE	is not regulated by antibiotic	Chlorhexidine
adhE	is not regulated by antibiotic	Fosmidomycin
adhE	is mutated by antibiotic	Streptomycin
adhE	is not mutated by antibiotic	Streptomycin
adhP	is not regulated by antibiotic	Chlorhexidine
adhP	is not regulated by antibiotic	Fosmidomycin
adhP	is not mutated by antibiotic	Streptomycin
adi	is not regulated by antibiotic	Chlorhexidine
adi	is not regulated by antibiotic	Fosmidomycin
adi	is not mutated by antibiotic	Streptomycin
adiC	is not regulated by antibiotic	Chlorhexidine
adiC	is not regulated by antibiotic	Fosmidomycin
adiC	is not mutated by antibiotic	Streptomycin
adiY	is not regulated by antibiotic	Chlorhexidine
adiY	is downregulated by antibiotic	Fosmidomycin
adiY	is not mutated by antibiotic	Streptomycin
adk	is not regulated by antibiotic	Chlorhexidine
adk	is not regulated by antibiotic	Fosmidomycin
adk	is mutated by antibiotic	Streptomycin
adk	is not mutated by antibiotic	Streptomycin
aefA	is not regulated by antibiotic	Chlorhexidine
aefA	is not regulated by antibiotic	Fosmidomycin
aefA	is not mutated by antibiotic	Streptomycin
aegA	is not regulated by antibiotic	Chlorhexidine
aegA	is not regulated by antibiotic	Fosmidomycin
aegA	is not mutated by antibiotic	Streptomycin
aer	is downregulated by antibiotic	Chloramphenicol
aer	is downregulated by antibiotic	Chloramphenicol
aer	is not regulated by antibiotic	Chlorhexidine
aer	is not regulated by antibiotic	Fosmidomycin
aer	is not mutated by antibiotic	Streptomycin
aer	is downregulated by antibiotic	Tetracycline
aer	is downregulated by antibiotic	Tetracycline
aes	is not regulated by antibiotic	Chlorhexidine
aes	is not regulated by antibiotic	Fosmidomycin
aes	is not mutated by antibiotic	Streptomycin
agaR	is not regulated by antibiotic	Chlorhexidine
agaR	is not regulated by antibiotic	Fosmidomycin
agaR	is not mutated by antibiotic	Streptomycin
agp	is not regulated by antibiotic	Chlorhexidine
agp	is not regulated by antibiotic	Fosmidomycin
agp	is not mutated by antibiotic	Streptomycin
ahpC	is not regulated by antibiotic	Chlorhexidine
ahpC	is not regulated by antibiotic	Fosmidomycin
ahpC	is not mutated by antibiotic	Streptomycin
ahpF	is not regulated by antibiotic	Chlorhexidine
ahpF	is upregulated by antibiotic	Fosmidomycin
ahpF	is not mutated by antibiotic	Streptomycin
aidB	is not regulated by antibiotic	Chlorhexidine
aidB	is not regulated by antibiotic	Fosmidomycin
aidB	is not mutated by antibiotic	Streptomycin
ais	is not regulated by antibiotic	Chlorhexidine
ais	is not regulated by antibiotic	Fosmidomycin
ais	confers resistance to antibiotic 	Phenicols
ais	is not mutated by antibiotic	Streptomycin
alaE	is not regulated by antibiotic	Chlorhexidine
alaE	is not regulated by antibiotic	Fosmidomycin
alaE	is not mutated by antibiotic	Streptomycin
alaS	is not regulated by antibiotic	Chlorhexidine
alaS	is not regulated by antibiotic	Fosmidomycin
alaS	is not mutated by antibiotic	Streptomycin
aldB	is not regulated by antibiotic	Chlorhexidine
aldB	is not regulated by antibiotic	Fosmidomycin
aldB	is not mutated by antibiotic	Streptomycin
alkA	is not regulated by antibiotic	Chlorhexidine
alkA	is not regulated by antibiotic	Fosmidomycin
alkA	is not mutated by antibiotic	Streptomycin
alkB	is not regulated by antibiotic	Chlorhexidine
alkB	is not regulated by antibiotic	Fosmidomycin
alkB	is not mutated by antibiotic	Streptomycin
allA	is not regulated by antibiotic	Chlorhexidine
allA	is not regulated by antibiotic	Fosmidomycin
allA	is not mutated by antibiotic	Streptomycin
allB	is downregulated by antibiotic	Chlorhexidine
allB	is not regulated by antibiotic	Fosmidomycin
allB	is not mutated by antibiotic	Streptomycin
allC	is not regulated by antibiotic	Chlorhexidine
allC	is not regulated by antibiotic	Fosmidomycin
allC	is not mutated by antibiotic	Streptomycin
allD	is not regulated by antibiotic	Chlorhexidine
allD	is not regulated by antibiotic	Fosmidomycin
allD	is not mutated by antibiotic	Streptomycin
allP	is not regulated by antibiotic	Chlorhexidine
allP	is not regulated by antibiotic	Fosmidomycin
allP	is not mutated by antibiotic	Streptomycin
allR	is not regulated by antibiotic	Chlorhexidine
allR	is not regulated by antibiotic	Fosmidomycin
allR	is not mutated by antibiotic	Streptomycin
allS	is not regulated by antibiotic	Chlorhexidine
allS	is not regulated by antibiotic	Fosmidomycin
allS	is not mutated by antibiotic	Streptomycin
alr	is not regulated by antibiotic	Chlorhexidine
alr	is not regulated by antibiotic	Fosmidomycin
alr	is not mutated by antibiotic	Streptomycin
alx	is not regulated by antibiotic	Chlorhexidine
alx	is not regulated by antibiotic	Fosmidomycin
alx	is not mutated by antibiotic	Streptomycin
amiA	is not regulated by antibiotic	Chlorhexidine
amiA	is not regulated by antibiotic	Fosmidomycin
amiA	is not mutated by antibiotic	Streptomycin
amiB	is not regulated by antibiotic	Chlorhexidine
amiB	is not regulated by antibiotic	Fosmidomycin
amiB	is not mutated by antibiotic	Streptomycin
amiC	is not regulated by antibiotic	Chlorhexidine
amiC	is not regulated by antibiotic	Fosmidomycin
amiC	is not mutated by antibiotic	Streptomycin
amn	is not regulated by antibiotic	Chlorhexidine
amn	is not regulated by antibiotic	Fosmidomycin
amn	is mutated by antibiotic	Streptomycin
amn	is not mutated by antibiotic	Streptomycin
ampC	confers resistance to antibiotic 	Amoxicillin
ampC	confers resistance to antibiotic 	Amoxicillin
ampC	confers resistance to antibiotic 	Amoxicillin
ampD	is not regulated by antibiotic	Chlorhexidine
ampD	is not regulated by antibiotic	Fosmidomycin
ampD	is not mutated by antibiotic	Streptomycin
ampE	is not regulated by antibiotic	Chlorhexidine
ampE	is not regulated by antibiotic	Fosmidomycin
ampE	is not mutated by antibiotic	Streptomycin
ampG	is not regulated by antibiotic	Chlorhexidine
ampG	is not regulated by antibiotic	Fosmidomycin
ampG	is not mutated by antibiotic	Streptomycin
ampH	confers resistance to antibiotic 	Amoxicillin
ampH	is not regulated by antibiotic	Chlorhexidine
ampH	is not regulated by antibiotic	Fosmidomycin
ampH	is not mutated by antibiotic	Streptomycin
amtB	is not regulated by antibiotic	Chlorhexidine
amtB	is not regulated by antibiotic	Fosmidomycin
amtB	is not mutated by antibiotic	Streptomycin
amyA	is not regulated by antibiotic	Chlorhexidine
amyA	is downregulated by antibiotic	Fosmidomycin
amyA	is not mutated by antibiotic	Streptomycin
anmK	is not regulated by antibiotic	Chlorhexidine
anmK	is not regulated by antibiotic	Fosmidomycin
anmK	is not mutated by antibiotic	Streptomycin
ansA	is not regulated by antibiotic	Chlorhexidine
ansA	is not regulated by antibiotic	Fosmidomycin
ansA	is not mutated by antibiotic	Streptomycin
ansB	is not regulated by antibiotic	Chlorhexidine
ansB	is not regulated by antibiotic	Fosmidomycin
ansB	is not mutated by antibiotic	Streptomycin
ansP	is not regulated by antibiotic	Chlorhexidine
ansP	is not regulated by antibiotic	Fosmidomycin
ansP	is not mutated by antibiotic	Streptomycin
ant (3")-Ia	confers resistance to antibiotic 	Spectinomycin
ant (3")-Ia	confers resistance to antibiotic 	Streptomycin
ant(2")-Ia	confers resistance to antibiotic 	Aminoglycosides
ant(2")-Ia	confers resistance to antibiotic 	Aminoglycosides
ant(2")-Ia	confers resistance to antibiotic 	Aminoglycosides
ant(3'')-Ia	confers resistance to antibiotic 	Aminoglycosides
ant(3")-Ia	confers resistance to antibiotic 	Aminoglycosides
ant3''Ih	confers resistance to antibiotic 	Gentamicin
ant3''Ih	confers resistance to antibiotic 	Streptomycin
apaG	is not regulated by antibiotic	Chlorhexidine
apaG	is not regulated by antibiotic	Fosmidomycin
apaG	is not mutated by antibiotic	Streptomycin
apaH	is upregulated by antibiotic	Chlorhexidine
apaH	is not regulated by antibiotic	Fosmidomycin
apaH	is not mutated by antibiotic	Streptomycin
apbC	is not regulated by antibiotic	Chlorhexidine
apbC	is not regulated by antibiotic	Fosmidomycin
apbC	is not mutated by antibiotic	Streptomycin
apbE	is not regulated by antibiotic	Chlorhexidine
apbE	is not regulated by antibiotic	Fosmidomycin
apbE	is not mutated by antibiotic	Streptomycin
apeE	is not regulated by antibiotic	Chlorhexidine
apeE	is not regulated by antibiotic	Fosmidomycin
apeE	is not mutated by antibiotic	Streptomycin
aph(3 )-Ii-iv	confers resistance to antibiotic 	Aminoglycosides
aph(3'')	confers resistance to antibiotic 	Aminoglycosides
aph(3'')-Ib	confers resistance to antibiotic 	Aminoglycosides
aph(3'')-Ib	confers resistance to antibiotic 	Aminoglycosides
aph(3'')-Ib	confers resistance to antibiotic 	Aminoglycosides
aph(3'')-Ib	confers resistance to antibiotic 	Streptomycin
aph(3')-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3')-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3')-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3')-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3')-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3')-Ia	confers resistance to antibiotic 	Gentamicin
aph(3')-Ia	confers resistance to antibiotic 	Streptomycin
aph(3')-Ic	confers resistance to antibiotic 	Gentamicin
aph(3')-Ic	confers resistance to antibiotic 	Streptomycin
aph(3')-II	confers resistance to antibiotic 	Aminoglycosides
aph(3')-IIa	confers resistance to antibiotic 	Aminoglycosides
aph(3')-IIa	confers resistance to antibiotic 	Aminoglycosides
aph(3’)-Ia	confers resistance to antibiotic 	Kanamycin
aph(3")-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(3”)-Ib	confers resistance to antibiotic 	Gentamicin
aph(3”)-Ib	confers resistance to antibiotic 	Kanamycin
aph(3)-IIa 	confers resistance to antibiotic 	Aminoglycosides
aph(300)-lb	confers resistance to antibiotic 	Gentamicin
aph(4)-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(4)-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(4)-Ia	confers resistance to antibiotic 	Aminoglycosides
aph(4)-Ia	confers resistance to antibiotic 	Gentamicin
aph(4)-Ia	confers resistance to antibiotic 	Kanamycin
aph(4)-Ia	confers resistance to antibiotic 	Streptomycin
aph(6)-I	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Ic	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Ic	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Aminoglycosides
aph(6)-Id	confers resistance to antibiotic 	Gentamicin
aph(6)-Id	confers resistance to antibiotic 	Gentamicin
aph(6)-Id	confers resistance to antibiotic 	Kanamycin
aph(6)-Id	confers resistance to antibiotic 	Streptomycin
aph(9)-Ib	confers resistance to antibiotic 	Aminoglycosides
aph3	confers resistance to antibiotic 	Aminoglycosides
aph3-Ia	confers resistance to antibiotic 	Aminoglycosides
aph3-Ia	confers resistance to antibiotic 	Gentamicin
aph3-ia	confers resistance to antibiotic 	Streptomycin
aph3-Ia	confers resistance to antibiotic 	Streptomycin
aph3-ic	confers resistance to antibiotic 	Streptomycin
aph3-IIa	confers resistance to antibiotic 	Gentamicin
aph3-Iia	confers resistance to antibiotic 	Gentamicin
aph3-IIa	confers resistance to antibiotic 	Streptomycin
aph3''Ia	confers resistance to antibiotic 	Gentamicin
aph3''Ia	confers resistance to antibiotic 	Streptomycin
aph4-Ia	confers resistance to antibiotic 	Aminoglycosides
aph4-Ia	confers resistance to antibiotic 	Gentamicin
aph4-ia	confers resistance to antibiotic 	Hygromycin B
aph4-Ia	confers resistance to antibiotic 	Streptomycin
aphA	is not regulated by antibiotic	Chlorhexidine
