Subject	Predicate	Object
aac(6')-Il	confers resistance to antibiotic	Tobramycin
aac(6')-Im	confers resistance to antibiotic	Amikacin
aac(6')-Im	confers resistance to antibiotic	Kanamycin
aac(6')-Im	confers resistance to antibiotic	Tobramycin
aacA34	confers resistance to antibiotic	Aminoglycoside
aacA38	confers resistance to antibiotic	Aminoglycoside
aacA56	confers resistance to antibiotic	Aminoglycoside
aacA57-2	confers resistance to antibiotic	Aminoglycoside
aad9	confers resistance to antibiotic	Aminoglycoside
aadA1	confers resistance to antibiotic	Streptomycin
aadA11	confers resistance to antibiotic	Streptomycin
aadA12	confers resistance to antibiotic	Streptomycin
aadA13	confers resistance to antibiotic	Streptomycin
aadA15	confers resistance to antibiotic	Streptomycin
aadA16	confers resistance to antibiotic	Streptomycin
aadA2	confers resistance to antibiotic	Streptomycin
aadA22	confers resistance to antibiotic	Streptomycin
aadA25	confers resistance to antibiotic	Streptomycin
aadA3	confers resistance to antibiotic	Streptomycin
aadA31	confers resistance to antibiotic	Streptomycin
aadA4	confers resistance to antibiotic	Streptomycin
aadA5	confers resistance to antibiotic	Streptomycin
aadA6	confers resistance to antibiotic	Streptomycin
aadA7	confers resistance to antibiotic	Streptomycin
aadA8	confers resistance to antibiotic	Streptomycin
aadD1	confers resistance to antibiotic	Kanamycin
aadD1	confers resistance to antibiotic	Tobramycin
aadD2	confers resistance to antibiotic	Tobramycin
aadE	confers resistance to antibiotic	Streptomycin
abc-f	confers resistance to antibiotic	Macrolide
acrB	confers resistance to antibiotic	Azithromycin
acrF	confers resistance to antibiotic	Efflux
ampC	confers resistance to antibiotic	Beta-Lactam
ant(2'')-Ia	confers resistance to antibiotic	Gentamicin
ant(2'')-Ia	confers resistance to antibiotic	Kanamycin
ant(2'')-Ia	confers resistance to antibiotic	Tobramycin
ant(3'')	confers resistance to antibiotic	Streptomycin
ant(3'')	confers resistance to antibiotic	Spectinomycin
ant(3'')-Ia	confers resistance to antibiotic	Streptomycin
ant(3'')-Ia	confers resistance to antibiotic	Spectinomycin
ant(6)-Ia	confers resistance to antibiotic	Streptomycin
aph(2'')-I	confers resistance to antibiotic	Amikacin
aph(2'')-I	confers resistance to antibiotic	Gentamicin
aph(2'')-I	confers resistance to antibiotic	Kanamycin
aph(2'')-I	confers resistance to antibiotic	Tobramycin
aph(2'')-Ia	confers resistance to antibiotic	Amikacin
aph(2'')-Ia	confers resistance to antibiotic	Gentamicin
aph(2'')-Ia	confers resistance to antibiotic	Kanamycin
aph(2'')-IIa	confers resistance to antibiotic	Tobramycin
aph(3'')	confers resistance to antibiotic	Streptomycin
aph(3'')-Ib	confers resistance to antibiotic	Streptomycin
aph(3')-Ia	confers resistance to antibiotic	Kanamycin
aph(3')-Id	confers resistance to antibiotic	Amikacin
aph(3')-Id	confers resistance to antibiotic	Kanamycin
aph(3')-II	confers resistance to antibiotic	Kanamycin
aph(3')-IIa	confers resistance to antibiotic	Kanamycin
aph(3')-IIIa	confers resistance to antibiotic	Amikacin
aph(3')-IIIa	confers resistance to antibiotic	Kanamycin
aph(3')-VI	confers resistance to antibiotic	Amikacin
aph(3')-VI	confers resistance to antibiotic	Kanamycin
aph(3')-VIa	confers resistance to antibiotic	Amikacin
aph(3')-VIa	confers resistance to antibiotic	Kanamycin
aph(4)-Ia	confers resistance to antibiotic	Hygromycin
aph(6)-Ic	confers resistance to antibiotic	Streptomycin
aph(6)-Id	confers resistance to antibiotic	Streptomycin
aphA16	confers resistance to antibiotic	Kanamycin
aphA17	confers resistance to antibiotic	Amikacin
armA	confers resistance to antibiotic	Gentamicin
arr	confers resistance to antibiotic	Rifamycin
arr-2	confers resistance to antibiotic	Rifamycin
arr-3	confers resistance to antibiotic	Rifamycin
bla	confers resistance to antibiotic	Beta-Lactam
blaA	confers resistance to antibiotic	Beta-Lactam
blaACC	confers resistance to antibiotic	Cephalosporin
blaACC-1	confers resistance to antibiotic	Cephalosporin
blaACT	confers resistance to antibiotic	Cephalosporin
blaACT-84	confers resistance to antibiotic	Cephalosporin
blaBPU	confers resistance to antibiotic	Beta-Lactam
blaCARB-2	confers resistance to antibiotic	Beta-Lactam
blaCMY	confers resistance to antibiotic	Cephalosporin
blaCMY-111	confers resistance to antibiotic	Cephalosporin
blaCMY-16	confers resistance to antibiotic	Cephalosporin
blaCMY-2	confers resistance to antibiotic	Cephalosporin
blaCMY-30	confers resistance to antibiotic	Cephalosporin
blaCMY-4	confers resistance to antibiotic	Cephalosporin
blaCMY-42	confers resistance to antibiotic	Cephalosporin
blaCMY-43	confers resistance to antibiotic	Cephalosporin
blaCMY-55	confers resistance to antibiotic	Cephalosporin
blaCMY-6	confers resistance to antibiotic	Cephalosporin
blaCTX-M	confers resistance to antibiotic	Cephalosporin
blaCTX-M-1	confers resistance to antibiotic	Cephalosporin
blaCTX-M-101	confers resistance to antibiotic	Cephalosporin
blaCTX-M-104	confers resistance to antibiotic	Cephalosporin
blaCTX-M-115	confers resistance to antibiotic	Cephalosporin
blaCTX-M-12	confers resistance to antibiotic	Cephalosporin
blaCTX-M-123	confers resistance to antibiotic	Cephalosporin
blaCTX-M-130	confers resistance to antibiotic	Cephalosporin
blaCTX-M-137	confers resistance to antibiotic	Cephalosporin
blaCTX-M-14	confers resistance to antibiotic	Cephalosporin
blaCTX-M-15	confers resistance to antibiotic	Cephalosporin
blaCTX-M-165	confers resistance to antibiotic	Cephalosporin
blaCTX-M-190	confers resistance to antibiotic	Cephalosporin
blaCTX-M-2	confers resistance to antibiotic	Cephalosporin
blaCTX-M-24	confers resistance to antibiotic	Cephalosporin
blaCTX-M-27	confers resistance to antibiotic	Cephalosporin
blaCTX-M-3	confers resistance to antibiotic	Cephalosporin
blaCTX-M-32	confers resistance to antibiotic	Cephalosporin
blaCTX-M-40	confers resistance to antibiotic	Cephalosporin
blaCTX-M-55	confers resistance to antibiotic	Cephalosporin
blaCTX-M-56	confers resistance to antibiotic	Cephalosporin
blaCTX-M-64	confers resistance to antibiotic	Cephalosporin
blaCTX-M-65	confers resistance to antibiotic	Cephalosporin
blaCTX-M-8	confers resistance to antibiotic	Cephalosporin
blaCTX-M-9	confers resistance to antibiotic	Cephalosporin
blaCTX-M-98	confers resistance to antibiotic	Cephalosporin
blaDHA	confers resistance to antibiotic	Cephalosporin
blaDHA-1	confers resistance to antibiotic	Cephalosporin
blaDHA-15	confers resistance to antibiotic	Cephalosporin
blaDHA-27	confers resistance to antibiotic	Cephalosporin
blaDHA-6	confers resistance to antibiotic	Cephalosporin
blaDHA-9	confers resistance to antibiotic	Cephalosporin
blaEC	confers resistance to antibiotic	Beta-Lactam
blaEC-5	confers resistance to antibiotic	Cephalosporin
blaFOX-5	confers resistance to antibiotic	Cephalosporin
blaHER	confers resistance to antibiotic	Beta-Lactam
blaHER-3	confers resistance to antibiotic	Beta-Lactam
blaI	confers resistance to antibiotic	Beta-Lactam
blaKLUC-2	confers resistance to antibiotic	Cephalosporin
blaKPC-2	confers resistance to antibiotic	Carbapenem
blaKPC-4	confers resistance to antibiotic	Carbapenem
blaLAP	confers resistance to antibiotic	Beta-Lactam
blaLAP-2	confers resistance to antibiotic	Beta-Lactam
blaNDM	confers resistance to antibiotic	Carbapenem
blaNDM-1	confers resistance to antibiotic	Carbapenem
blaNDM-5	confers resistance to antibiotic	Carbapenem
blaNDM-7	confers resistance to antibiotic	Carbapenem
blaNDM-9	confers resistance to antibiotic	Carbapenem
blaOXA	confers resistance to antibiotic	Beta-Lactam
blaOXA-1	confers resistance to antibiotic	Beta-Lactam
blaOXA-1	confers resistance to antibiotic	Cephalosporin
blaOXA-10	confers resistance to antibiotic	Cephalosporin
blaOXA-10	confers resistance to antibiotic	Beta-Lactam
blaOXA-17	confers resistance to antibiotic	Beta-Lactam
blaOXA-17	confers resistance to antibiotic	Cephalosporin
blaOXA-181	confers resistance to antibiotic	Beta-Lactam
blaOXA-2	confers resistance to antibiotic	Beta-Lactam
blaOXA-392	confers resistance to antibiotic	Beta-Lactam
blaOXA-4	confers resistance to antibiotic	Beta-Lactam
blaOXA-48	confers resistance to antibiotic	Carbapenem
blaOXA-9	confers resistance to antibiotic	Beta-Lactam
blaOXY	confers resistance to antibiotic	Beta-Lactam
blaPSE	confers resistance to antibiotic	Beta-Lactam
blaR1	confers resistance to antibiotic	Beta-Lactam
blaSCO	confers resistance to antibiotic	Beta-Lactam
blaSCO-1	confers resistance to antibiotic	Beta-Lactam
blaSHV	confers resistance to antibiotic	Beta-Lactam
blaSHV-1	confers resistance to antibiotic	Beta-Lactam
blaSHV-11	confers resistance to antibiotic	Beta-Lactam
blaSHV-12	confers resistance to antibiotic	Cephalosporin
blaSHV-189	confers resistance to antibiotic	Beta-Lactam
blaSHV-2	confers resistance to antibiotic	Cephalosporin
blaSHV-2	confers resistance to antibiotic	Beta-Lactam
blaSHV-2A	confers resistance to antibiotic	Beta-Lactam
blaSHV-30	confers resistance to antibiotic	Cephalosporin
blaSHV-30	confers resistance to antibiotic	Beta-Lactam
blaSHV-5	confers resistance to antibiotic	Beta-Lactam
blaSHV-5	confers resistance to antibiotic	Cephalosporin
blaSHV-7	confers resistance to antibiotic	Beta-Lactam
blaSHV-7	confers resistance to antibiotic	Cephalosporin
blaTEM	confers resistance to antibiotic	Beta-Lactam
blaTEM-1	confers resistance to antibiotic	Beta-Lactam
blaTEM-10	confers resistance to antibiotic	Beta-Lactam
blaTEM-103	confers resistance to antibiotic	Beta-Lactam
blaTEM-104	confers resistance to antibiotic	Beta-Lactam
blaTEM-116	confers resistance to antibiotic	Beta-Lactam
blaTEM-12	confers resistance to antibiotic	Cephalosporin
blaTEM-12	confers resistance to antibiotic	Beta-Lactam
blaTEM-131	confers resistance to antibiotic	Beta-Lactam
blaTEM-135	confers resistance to antibiotic	Beta-Lactam
blaTEM-15	confers resistance to antibiotic	Cephalosporin
blaTEM-166	confers resistance to antibiotic	Beta-Lactam
blaTEM-169	confers resistance to antibiotic	Cephalosporin
blaTEM-171	confers resistance to antibiotic	Beta-Lactam
blaTEM-176	confers resistance to antibiotic	Beta-Lactam
blaTEM-181	confers resistance to antibiotic	Beta-Lactam
blaTEM-19	confers resistance to antibiotic	Beta-Lactam
blaTEM-190	confers resistance to antibiotic	Beta-Lactam
blaTEM-191	confers resistance to antibiotic	Beta-Lactam
blaTEM-20	confers resistance to antibiotic	Cephalosporin
blaTEM-20	confers resistance to antibiotic	Beta-Lactam
blaTEM-210	confers resistance to antibiotic	Beta-Lactam
blaTEM-215	confers resistance to antibiotic	Beta-Lactam
blaTEM-29	confers resistance to antibiotic	Beta-Lactam
blaTEM-30	confers resistance to antibiotic	Beta-Lactam
blaTEM-31	confers resistance to antibiotic	Beta-Lactam
blaTEM-32	confers resistance to antibiotic	Beta-Lactam
blaTEM-33	confers resistance to antibiotic	Beta-Lactam
blaTEM-34	confers resistance to antibiotic	Beta-Lactam
blaTEM-35	confers resistance to antibiotic	Beta-Lactam
blaTEM-40	confers resistance to antibiotic	Beta-Lactam
blaTEM-52	confers resistance to antibiotic	Cephalosporin
blaTEM-52	confers resistance to antibiotic	Beta-Lactam
blaTEM-57	confers resistance to antibiotic	Beta-Lactam
blaTEM-70	confers resistance to antibiotic	Beta-Lactam
blaTEM-71	confers resistance to antibiotic	Beta-Lactam
blaTEM-84	confers resistance to antibiotic	Beta-Lactam
blaVEB	confers resistance to antibiotic	Cephalosporin
blaVEB-1	confers resistance to antibiotic	Cephalosporin
blaVEB-17	confers resistance to antibiotic	Cephalosporin
blaVEB-5	confers resistance to antibiotic	Cephalosporin
blaVEB-8	confers resistance to antibiotic	Cephalosporin
blaVIM-1	confers resistance to antibiotic	Carbapenem
blaZ	confers resistance to antibiotic	Beta-Lactam
ble	confers resistance to antibiotic	Bleomycin
bleO	confers resistance to antibiotic	Bleomycin
catA	confers resistance to antibiotic	Chloramphenicol
catA1	confers resistance to antibiotic	Chloramphenicol
catA13	confers resistance to antibiotic	Chloramphenicol
catA2	confers resistance to antibiotic	Chloramphenicol
catA3	confers resistance to antibiotic	Chloramphenicol
catB	confers resistance to antibiotic	Chloramphenicol
catB11	confers resistance to antibiotic	Chloramphenicol
catB2	confers resistance to antibiotic	Chloramphenicol
catB3	confers resistance to antibiotic	Chloramphenicol
cfr	confers resistance to antibiotic	Macrolide
cfr	confers resistance to antibiotic	Lincosamide
cfr	confers resistance to antibiotic	Streptogra
cfxA	confers resistance to antibiotic	Beta-Lactam
cmlA	confers resistance to antibiotic	Chloramphenicol
cmlA1	confers resistance to antibiotic	Chloramphenicol
cmlA4	confers resistance to antibiotic	Chloramphenicol
cmlA5	confers resistance to antibiotic	Chloramphenicol
cmlA6	confers resistance to antibiotic	Chloramphenicol
cmx	confers resistance to antibiotic	Chloramphenicol
crpP	confers resistance to antibiotic	Fluoroquinolone
dfr7	confers resistance to antibiotic	Trimethoprim
dfrA	confers resistance to antibiotic	Trimethoprim
dfrA1	confers resistance to antibiotic	Trimethoprim
dfrA10	confers resistance to antibiotic	Trimethoprim
dfrA12	confers resistance to antibiotic	Trimethoprim
dfrA14	confers resistance to antibiotic	Trimethoprim
dfrA15	confers resistance to antibiotic	Trimethoprim
dfrA16	confers resistance to antibiotic	Trimethoprim
dfrA17	confers resistance to antibiotic	Trimethoprim
dfrA19	confers resistance to antibiotic	Trimethoprim
dfrA21	confers resistance to antibiotic	Trimethoprim
dfrA23	confers resistance to antibiotic	Trimethoprim
dfrA25	confers resistance to antibiotic	Trimethoprim
dfrA27	confers resistance to antibiotic	Trimethoprim
dfrA29	confers resistance to antibiotic	Trimethoprim
dfrA31	confers resistance to antibiotic	Trimethoprim
dfrA32	confers resistance to antibiotic	Trimethoprim
dfrA34	confers resistance to antibiotic	Trimethoprim
dfrA36	confers resistance to antibiotic	Trimethoprim
dfrA5	confers resistance to antibiotic	Trimethoprim
dfrA7	confers resistance to antibiotic	Trimethoprim
dfrA8	confers resistance to antibiotic	Trimethoprim
dfrB1	confers resistance to antibiotic	Trimethoprim
dfrB3	confers resistance to antibiotic	Trimethoprim
dfrB4	confers resistance to antibiotic	Trimethoprim
dfrB5	confers resistance to antibiotic	Trimethoprim
dfrF	confers resistance to antibiotic	Trimethoprim
dfrI	confers resistance to antibiotic	Trimethoprim
emrD	confers resistance to antibiotic	Efflux
ere(A)	confers resistance to antibiotic	Macrolide
ere(D)	confers resistance to antibiotic	Erythromycin
erm	confers resistance to antibiotic	Macrolide
erm(42)	confers resistance to antibiotic	Macrolide
erm(49)	confers resistance to antibiotic	Macrolide
erm(B)	confers resistance to antibiotic	Macrolide
erm(C)	confers resistance to antibiotic	Macrolide
erm(F)	confers resistance to antibiotic	Macrolide
erm(G)	confers resistance to antibiotic	Macrolide
erm(T)	confers resistance to antibiotic	Macrolide
fexA	confers resistance to antibiotic	Chloramphenicol
floR	confers resistance to antibiotic	Chloramphenicol
floR2	confers resistance to antibiotic	Chloramphenicol
fos	confers resistance to antibiotic	Fosfomycin
fosA	confers resistance to antibiotic	Fosfomycin
fosA3	confers resistance to antibiotic	Fosfomycin
fosA4	confers resistance to antibiotic	Fosfomycin
fosA7	confers resistance to antibiotic	Fosfomycin
fosA7.2	confers resistance to antibiotic	Fosfomycin
fosA7.3	confers resistance to antibiotic	Fosfomycin
fosA7.4	confers resistance to antibiotic	Fosfomycin
fosA7.5	confers resistance to antibiotic	Fosfomycin
fosA7.6	confers resistance to antibiotic	Fosfomycin
fosA7.7	confers resistance to antibiotic	Fosfomycin
fosA7.8	confers resistance to antibiotic	Fosfomycin
fosA8	confers resistance to antibiotic	Fosfomycin
fosL	confers resistance to antibiotic	Fosfomycin
fosL1	confers resistance to antibiotic	Fosfomycin
fosL2	confers resistance to antibiotic	Fosfomycin
fosX	confers resistance to antibiotic	Fosfomycin
gar	confers resistance to antibiotic	Gentamicin
gar_fam	confers resistance to antibiotic	Gentamicin
grdA	confers resistance to antibiotic	Gentamicin
gyrA	confers resistance to antibiotic	Quinolone
gyrB	confers resistance to antibiotic	Quinolone
lin	confers resistance to antibiotic	Lincosamide
lnu(A)	confers resistance to antibiotic	Lincosamide
lnu(C)	confers resistance to antibiotic	Lincosamide
lnu(F)	confers resistance to antibiotic	Lincosamide
lnu(G)	confers resistance to antibiotic	Lincosamide
mcr-1	confers resistance to antibiotic	Colistin
mcr-1.1	confers resistance to antibiotic	Colistin
mcr-1.19	confers resistance to antibiotic	Colistin
mcr-1.2	confers resistance to antibiotic	Colistin
mcr-1.26	confers resistance to antibiotic	Colistin
mcr-1.5	confers resistance to antibiotic	Colistin
mcr-3	confers resistance to antibiotic	Colistin
mcr-3.1	confers resistance to antibiotic	Colistin
mcr-3.2	confers resistance to antibiotic	Colistin
mcr-3.20	confers resistance to antibiotic	Colistin
mcr-3.21	confers resistance to antibiotic	Colistin
mcr-3.24	confers resistance to antibiotic	Colistin
mcr-3.40	confers resistance to antibiotic	Colistin
mcr-4	confers resistance to antibiotic	Colistin
mcr-4.2	confers resistance to antibiotic	Colistin
mcr-4.3	confers resistance to antibiotic	Colistin
mcr-4.6	confers resistance to antibiotic	Colistin
mcr-5	confers resistance to antibiotic	Colistin
mcr-5.1	confers resistance to antibiotic	Colistin
mcr-9	confers resistance to antibiotic	Colistin
mcr-9.1	confers resistance to antibiotic	Colistin
mcr-9.2	confers resistance to antibiotic	Colistin
mdsA	confers resistance to antibiotic	Efflux
mdsB	confers resistance to antibiotic	Efflux
mdtM	confers resistance to antibiotic	Efflux
mef(B)	confers resistance to antibiotic	Macrolide
mef(C)	confers resistance to antibiotic	Macrolide
mph	confers resistance to antibiotic	Macrolide
mph_3	confers resistance to antibiotic	Macrolide
mph(A)	confers resistance to antibiotic	Macrolide
mph(B)	confers resistance to antibiotic	Macrolide
mph(E)	confers resistance to antibiotic	Macrolide
msr(E)	confers resistance to antibiotic	Macrolide
oqxA	confers resistance to antibiotic	Phenicol
oqxA	confers resistance to antibiotic	Quinolone
oqxA2	confers resistance to antibiotic	Quinolone
oqxA2	confers resistance to antibiotic	Phenicol
oqxB	confers resistance to antibiotic	Phenicol
oqxB	confers resistance to antibiotic	Quinolone
oqxB2	confers resistance to antibiotic	Phenicol
oqxB2	confers resistance to antibiotic	Quinolone
parC	confers resistance to antibiotic	Quinolone
parE	confers resistance to antibiotic	Quinolone
pmrA	confers resistance to antibiotic	Colistin
pmrB	confers resistance to antibiotic	Colistin
qepA	confers resistance to antibiotic	Quinolone
qepA1	confers resistance to antibiotic	Quinolone
qepA2	confers resistance to antibiotic	Quinolone
qepA4	confers resistance to antibiotic	Quinolone
qepA8	confers resistance to antibiotic	Quinolone
qnrA	confers resistance to antibiotic	Quinolone
qnrA1	confers resistance to antibiotic	Quinolone
qnrA3	confers resistance to antibiotic	Quinolone
qnrB	confers resistance to antibiotic	Quinolone
qnrB1	confers resistance to antibiotic	Quinolone
qnrB17	confers resistance to antibiotic	Quinolone
qnrB19	confers resistance to antibiotic	Quinolone
qnrB2	confers resistance to antibiotic	Quinolone
qnrB38	confers resistance to antibiotic	Quinolone
qnrB4	confers resistance to antibiotic	Quinolone
qnrB6	confers resistance to antibiotic	Quinolone
qnrB7	confers resistance to antibiotic	Quinolone
qnrB77	confers resistance to antibiotic	Quinolone
qnrB9	confers resistance to antibiotic	Quinolone
qnrB91	confers resistance to antibiotic	Quinolone
qnrD	confers resistance to antibiotic	Quinolone
qnrD1	confers resistance to antibiotic	Quinolone
qnrD2	confers resistance to antibiotic	Quinolone
qnrE1	confers resistance to antibiotic	Quinolone
qnrE2	confers resistance to antibiotic	Quinolone
qnrS	confers resistance to antibiotic	Quinolone
qnrS1	confers resistance to antibiotic	Quinolone
qnrS11	confers resistance to antibiotic	Quinolone
qnrS13	confers resistance to antibiotic	Quinolone
qnrS2	confers resistance to antibiotic	Quinolone
qnrS4	confers resistance to antibiotic	Quinolone
qnrVC	confers resistance to antibiotic	Quinolone
qnrVC1	confers resistance to antibiotic	Quinolone
qnrVC4	confers resistance to antibiotic	Quinolone
qnrVC5	confers resistance to antibiotic	Quinolone
ramR	confers resistance to antibiotic	Ampicillin
ramR	confers resistance to antibiotic	Chloramphenicol
ramR	confers resistance to antibiotic	Quinolone
ramR	confers resistance to antibiotic	Rifamycin
ramR	confers resistance to antibiotic	Tetracycline
rmtB	confers resistance to antibiotic	Aminoglycoside
rmtB1	confers resistance to antibiotic	Aminoglycoside
rmtE1	confers resistance to antibiotic	Aminoglycoside
sat2	confers resistance to antibiotic	Streptothricin
sat4	confers resistance to antibiotic	Streptothricin
soxR	confers resistance to antibiotic	Ampicillin
soxR	confers resistance to antibiotic	Chloramphenicol
soxR	confers resistance to antibiotic	Quinolone
soxR	confers resistance to antibiotic	Rifamycin
soxR	confers resistance to antibiotic	Tetracycline
sul1	confers resistance to antibiotic	Sulfonamide
sul2	confers resistance to antibiotic	Sulfonamide
sul3	confers resistance to antibiotic	Sulfonamide
sul4	confers resistance to antibiotic	Sulfonamide
tet	confers resistance to antibiotic	Tetracycline
tet(31)	confers resistance to antibiotic	Tetracycline
tet(32)	confers resistance to antibiotic	Tetracycline
tet(A)	confers resistance to antibiotic	Tetracycline
tet(B)	confers resistance to antibiotic	Tetracycline
tet(C)	confers resistance to antibiotic	Tetracycline
tet(D)	confers resistance to antibiotic	Tetracycline
tet(E)	confers resistance to antibiotic	Tetracycline
tet(G)	confers resistance to antibiotic	Tetracycline
tet(H)	confers resistance to antibiotic	Tetracycline
tet(J)	confers resistance to antibiotic	Tetracycline
tet(M)	confers resistance to antibiotic	Tetracycline
tet(O)	confers resistance to antibiotic	Tetracycline
tet(W)	confers resistance to antibiotic	Tetracycline
tet(X2)	confers resistance to antibiotic	Tetracycline
tet(X4)	confers resistance to antibiotic	Tetracycline
tet(X5)	confers resistance to antibiotic	Tigecycline
tet(X5)	confers resistance to antibiotic	Tetracycline
tet(Y)	confers resistance to antibiotic	Tetracycline
vanC	confers resistance to antibiotic	Vancomycin
vat	confers resistance to antibiotic	Streptogramin
