Subject	Predicate	Object
dfr7	confers resistance to 	Trimethoprim
dfrA	confers resistance to 	Trimethoprim
dfrA1	confers resistance to 	Trimethoprim
dfrA10	confers resistance to 	Trimethoprim
dfrA12	confers resistance to 	Trimethoprim
dfrA14	confers resistance to 	Trimethoprim
dfrA15	confers resistance to 	Trimethoprim
dfrA16	confers resistance to 	Trimethoprim
dfrA17	confers resistance to 	Trimethoprim
dfrA19	confers resistance to 	Trimethoprim
dfrA21	confers resistance to 	Trimethoprim
dfrA23	confers resistance to 	Trimethoprim
dfrA25	confers resistance to 	Trimethoprim
dfrA27	confers resistance to 	Trimethoprim
dfrA29	confers resistance to 	Trimethoprim
dfrA31	confers resistance to 	Trimethoprim
dfrA32	confers resistance to 	Trimethoprim
dfrA34	confers resistance to 	Trimethoprim
dfrA36	confers resistance to 	Trimethoprim
dfrA5	confers resistance to 	Trimethoprim
dfrA7	confers resistance to 	Trimethoprim
dfrA8	confers resistance to 	Trimethoprim
dfrB1	confers resistance to 	Trimethoprim
dfrB3	confers resistance to 	Trimethoprim
dfrB4	confers resistance to 	Trimethoprim
dfrB5	confers resistance to 	Trimethoprim
dfrF	confers resistance to 	Trimethoprim
dfrI	confers resistance to 	Trimethoprim
emrD	confers resistance to 	Efflux
ere(A)	confers resistance to 	Macrolide
ere(D)	confers resistance to 	Erythromycin
erm	confers resistance to 	Macrolide
erm(42)	confers resistance to 	Macrolide
erm(49)	confers resistance to 	Macrolide
erm(B)	confers resistance to 	Macrolide
erm(C)	confers resistance to 	Macrolide
erm(F)	confers resistance to 	Macrolide
erm(G)	confers resistance to 	Macrolide
erm(T)	confers resistance to 	Macrolide
fexA	confers resistance to 	Chloramphenicol
floR	confers resistance to 	Chloramphenicol
floR2	confers resistance to 	Chloramphenicol
fos	confers resistance to 	Fosfomycin
fosA	confers resistance to 	Fosfomycin
fosA3	confers resistance to 	Fosfomycin
fosA4	confers resistance to 	Fosfomycin
fosA7	confers resistance to 	Fosfomycin
fosA7.2	confers resistance to 	Fosfomycin
fosA7.3	confers resistance to 	Fosfomycin
fosA7.4	confers resistance to 	Fosfomycin
fosA7.5	confers resistance to 	Fosfomycin
fosA7.6	confers resistance to 	Fosfomycin
fosA7.7	confers resistance to 	Fosfomycin
fosA7.8	confers resistance to 	Fosfomycin
fosA8	confers resistance to 	Fosfomycin
fosL	confers resistance to 	Fosfomycin
fosL1	confers resistance to 	Fosfomycin
fosL2	confers resistance to 	Fosfomycin
fosX	confers resistance to 	Fosfomycin
gar	confers resistance to 	Gentamicin
gar_fam	confers resistance to 	Gentamicin
grdA	confers resistance to 	Gentamicin
gyrA	confers resistance to 	Quinolone
gyrB	confers resistance to 	Quinolone
lin	confers resistance to 	Lincosamide
lnu(A)	confers resistance to 	Lincosamide
lnu(C)	confers resistance to 	Lincosamide
lnu(F)	confers resistance to 	Lincosamide
lnu(G)	confers resistance to 	Lincosamide
mcr-1	confers resistance to 	Colistin
mcr-1.1	confers resistance to 	Colistin
mcr-1.19	confers resistance to 	Colistin
mcr-1.2	confers resistance to 	Colistin
mcr-1.26	confers resistance to 	Colistin
mcr-1.5	confers resistance to 	Colistin
mcr-3	confers resistance to 	Colistin
mcr-3.1	confers resistance to 	Colistin
mcr-3.2	confers resistance to 	Colistin
mcr-3.20	confers resistance to 	Colistin
mcr-3.21	confers resistance to 	Colistin
mcr-3.24	confers resistance to 	Colistin
mcr-3.40	confers resistance to 	Colistin
mcr-4	confers resistance to 	Colistin
mcr-4.2	confers resistance to 	Colistin
mcr-4.3	confers resistance to 	Colistin
mcr-4.6	confers resistance to 	Colistin
mcr-5	confers resistance to 	Colistin
mcr-5.1	confers resistance to 	Colistin
mcr-9	confers resistance to 	Colistin
mcr-9.1	confers resistance to 	Colistin
mcr-9.2	confers resistance to 	Colistin
mdsA	confers resistance to 	Efflux
mdsB	confers resistance to 	Efflux
mdtM	confers resistance to 	Efflux
mef(B)	confers resistance to 	Macrolide
mef(C)	confers resistance to 	Macrolide
mph	confers resistance to 	Macrolide
mph_3	confers resistance to 	Macrolide
mph(A)	confers resistance to 	Macrolide
mph(B)	confers resistance to 	Macrolide
mph(E)	confers resistance to 	Macrolide
msr(E)	confers resistance to 	Macrolide
oqxA	confers resistance to 	Phenicol
oqxA	confers resistance to 	Quinolone
oqxA2	confers resistance to 	Quinolone
oqxA2	confers resistance to 	Phenicol
oqxB	confers resistance to 	Phenicol
oqxB	confers resistance to 	Quinolone
oqxB2	confers resistance to 	Phenicol
oqxB2	confers resistance to 	Quinolone
parC	confers resistance to 	Quinolone
parE	confers resistance to 	Quinolone
pmrA	confers resistance to 	Colistin
pmrB	confers resistance to 	Colistin
qepA	confers resistance to 	Quinolone
qepA1	confers resistance to 	Quinolone
qepA2	confers resistance to 	Quinolone
qepA4	confers resistance to 	Quinolone
qepA8	confers resistance to 	Quinolone
qnrA	confers resistance to 	Quinolone
qnrA1	confers resistance to 	Quinolone
qnrA3	confers resistance to 	Quinolone
qnrB	confers resistance to 	Quinolone
qnrB1	confers resistance to 	Quinolone
qnrB17	confers resistance to 	Quinolone
qnrB19	confers resistance to 	Quinolone
qnrB2	confers resistance to 	Quinolone
qnrB38	confers resistance to 	Quinolone
qnrB4	confers resistance to 	Quinolone
qnrB6	confers resistance to 	Quinolone
qnrB7	confers resistance to 	Quinolone
qnrB77	confers resistance to 	Quinolone
qnrB9	confers resistance to 	Quinolone
qnrB91	confers resistance to 	Quinolone
qnrD	confers resistance to 	Quinolone
qnrD1	confers resistance to 	Quinolone
qnrD2	confers resistance to 	Quinolone
qnrE1	confers resistance to 	Quinolone
qnrE2	confers resistance to 	Quinolone
qnrS	confers resistance to 	Quinolone
qnrS1	confers resistance to 	Quinolone
qnrS11	confers resistance to 	Quinolone
qnrS13	confers resistance to 	Quinolone
qnrS2	confers resistance to 	Quinolone
qnrS4	confers resistance to 	Quinolone
qnrVC	confers resistance to 	Quinolone
qnrVC1	confers resistance to 	Quinolone
qnrVC4	confers resistance to 	Quinolone
qnrVC5	confers resistance to 	Quinolone
ramR	confers resistance to 	Ampicillin
ramR	confers resistance to 	Chloramphenicol
ramR	confers resistance to 	Quinolone
ramR	confers resistance to 	Rifamycin
ramR	confers resistance to 	Tetracycline
rmtB	confers resistance to 	Aminoglycoside
rmtB1	confers resistance to 	Aminoglycoside
rmtE1	confers resistance to 	Aminoglycoside
sat2	confers resistance to 	Streptothricin
sat4	confers resistance to 	Streptothricin
soxR	confers resistance to 	Ampicillin
soxR	confers resistance to 	Chloramphenicol
soxR	confers resistance to 	Quinolone
soxR	confers resistance to 	Rifamycin
soxR	confers resistance to 	Tetracycline
sul1	confers resistance to 	Sulfonamide
sul2	confers resistance to 	Sulfonamide
sul3	confers resistance to 	Sulfonamide
sul4	confers resistance to 	Sulfonamide
tet	confers resistance to 	Tetracycline
tet(31)	confers resistance to 	Tetracycline
tet(32)	confers resistance to 	Tetracycline
tet(A)	confers resistance to 	Tetracycline
tet(B)	confers resistance to 	Tetracycline
tet(C)	confers resistance to 	Tetracycline
tet(D)	confers resistance to 	Tetracycline
tet(E)	confers resistance to 	Tetracycline
tet(G)	confers resistance to 	Tetracycline
tet(H)	confers resistance to 	Tetracycline
tet(J)	confers resistance to 	Tetracycline
tet(M)	confers resistance to 	Tetracycline
tet(O)	confers resistance to 	Tetracycline
tet(W)	confers resistance to 	Tetracycline
tet(X2)	confers resistance to 	Tetracycline
tet(X4)	confers resistance to 	Tetracycline
tet(X5)	confers resistance to 	Tigecycline
tet(X5)	confers resistance to 	Tetracycline
tet(Y)	confers resistance to 	Tetracycline
vanC	confers resistance to 	Vancomycin
vat	confers resistance to 	Streptogramin
