Subject	Predicate	Object
aadA2	confers resistance to antibiotic	Kanamycin
aadA2	confers resistance to antibiotic	Kanamycin
aadA2	confers resistance to antibiotic	Kanamycin
aadA2	confers resistance to antibiotic	Kanamycin
aadA2	confers resistance to antibiotic	Streptomycin
aadA21	confers resistance to antibiotic	Aminoglycosides
aadA22	confers resistance to antibiotic	Aminoglycosides
aadA22	confers resistance to antibiotic	Aminoglycosides
aadA22	confers resistance to antibiotic	Aminoglycosides
aadA23	confers resistance to antibiotic	Aminoglycosides
aadA23	confers resistance to antibiotic	Aminoglycosides
aadA23	confers resistance to antibiotic	Gentamicin
aadA23	confers resistance to antibiotic	Streptomycin
aadA24	confers resistance to antibiotic	Aminoglycosides
aadA24	confers resistance to antibiotic	Aminoglycosides
aadA24	confers resistance to antibiotic	Gentamicin
aadA24	confers resistance to antibiotic	Streptomycin
aadA25	confers resistance to antibiotic	Aminoglycosides
aadA2b	confers resistance to antibiotic	Aminoglycosides
aadA3	confers resistance to antibiotic	Aminoglycosides
aadA3	confers resistance to antibiotic	Gentamicin
aadA3	confers resistance to antibiotic	Streptomycin
aadA5	confers resistance to antibiotic	Aminoglycosides
aadA6	confers resistance to antibiotic	Aminoglycosides
aadA7	confers resistance to antibiotic	Aminoglycosides
aadA7	confers resistance to antibiotic	Aminoglycosides
aadA7	confers resistance to antibiotic	Aminoglycosides
aadA7	confers resistance to antibiotic	Aminoglycosides
aadA8	confers resistance to antibiotic	Aminoglycosides
aadA8	confers resistance to antibiotic	Gentamicin
aadA8	confers resistance to antibiotic	Streptomycin
aadA8b	confers resistance to antibiotic	Aminoglycosides
aadA8b	confers resistance to antibiotic	Gentamicin
aadA8b	confers resistance to antibiotic	Streptomycin
aadA9	confers resistance to antibiotic	Aminoglycosides
aadAB	confers resistance to antibiotic	Aminoglycosides
aadB	confers resistance to antibiotic	Aminoglycosides
aadB	confers resistance to antibiotic	Aminoglycosides
aadb	confers resistance to antibiotic	Aminoglycosides
aadB	confers resistance to antibiotic	Aminoglycosides
aadB	confers resistance to antibiotic	Aminoglycosides
aadE	confers resistance to antibiotic	Aminoglycosides
aaeA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aaeA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aaeA(Salmonella)	is not mutated by antibiotic	Streptomycin
aaeB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aaeB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aaeB(Salmonella)	is not mutated by antibiotic	Streptomycin
aaeX(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aaeX(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aaeX(Salmonella)	is not mutated by antibiotic	Streptomycin
aas(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aas(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aas(Salmonella)	is mutated by antibiotic	Streptomycin
aas(Salmonella)	is not mutated by antibiotic	Streptomycin
aat(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aat(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aat(Salmonella)	is not mutated by antibiotic	Streptomycin
abrB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
abrB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
abrB(Salmonella)	is not mutated by antibiotic	Streptomycin
accA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
accA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
accA(Salmonella)	is not mutated by antibiotic	Streptomycin
accB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
accB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
accB(Salmonella)	is not mutated by antibiotic	Streptomycin
accC(Salmonella)	is not regulated by antibiotic	Chlorhexidine
accC(Salmonella)	is not regulated by antibiotic	Fosmidomycin
accC(Salmonella)	is not mutated by antibiotic	Streptomycin
accD(Salmonella)	is upregulated by antibiotic	Chlorhexidine
accD(Salmonella)	is not regulated by antibiotic	Fosmidomycin
accD(Salmonella)	is not mutated by antibiotic	Streptomycin
aceA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aceA(Salmonella)	is upregulated by antibiotic	Fosmidomycin
aceA(Salmonella)	is mutated by antibiotic	Streptomycin
aceA(Salmonella)	is not mutated by antibiotic	Streptomycin
aceB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aceB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aceB(Salmonella)	is not mutated by antibiotic	Streptomycin
aceE(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aceE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aceE(Salmonella)	is not mutated by antibiotic	Streptomycin
aceF(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aceF(Salmonella)	is downregulated by antibiotic	Fosmidomycin
aceF(Salmonella)	is not mutated by antibiotic	Streptomycin
aceK(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aceK(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aceK(Salmonella)	is not mutated by antibiotic	Streptomycin
ackA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ackA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ackA(Salmonella)	is not mutated by antibiotic	Streptomycin
acnA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acnA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acnA(Salmonella)	is not mutated by antibiotic	Streptomycin
acnB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acnB(Salmonella)	is upregulated by antibiotic	Fosmidomycin
acnB(Salmonella)	is not mutated by antibiotic	Streptomycin
acpH(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acpH(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acpH(Salmonella)	is not mutated by antibiotic	Streptomycin
acpP(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acpP(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acpP(Salmonella)	is not mutated by antibiotic	Streptomycin
acpS(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acpS(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acpS(Salmonella)	is not mutated by antibiotic	Streptomycin
acpT(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acpT(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acpT(Salmonella)	is not mutated by antibiotic	Streptomycin
acrA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrA(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrA(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrA(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrA(Salmonella)	is not mutated by antibiotic	Streptomycin
acrB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrB(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrB(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrB(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrB(Salmonella)	confers resistance to antibiotic	Nalidixic Acid
acrB(Salmonella)	confers resistance to antibiotic	Nalidixic Acid
acrB(Salmonella)	is not mutated by antibiotic	Streptomycin
acrD(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrD(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrD(Salmonella)	confers resistance to antibiotic	Multiple Antibiotics
acrD(Salmonella)	is not mutated by antibiotic	Streptomycin
acrE(Salmonella)	is downregulated by antibiotic	Chlorhexidine
acrE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrE(Salmonella)	confers resistance to antibiotic	Multiple Antibiotics
acrE(Salmonella)	is not mutated by antibiotic	Streptomycin
acrF(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrF(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrF(Salmonella)	confers resistance to antibiotic	Multiple Antibiotics
acrF(Salmonella)	is mutated by antibiotic	Streptomycin
acrF(Salmonella)	is not mutated by antibiotic	Streptomycin
acrR(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrR(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrR(Salmonella)	is not mutated by antibiotic	Streptomycin
acrZ(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acrZ(Salmonella)	confers resistance to antibiotic	Ciprofloxacin
acrZ(Salmonella)	is not regulated by antibiotic	Fosmidomycin
acrZ(Salmonella)	is not mutated by antibiotic	Streptomycin
acs(Salmonella)	is not regulated by antibiotic	Chlorhexidine
acs(Salmonella)	is upregulated by antibiotic	Fosmidomycin
acs(Salmonella)	is not mutated by antibiotic	Streptomycin
actP(Salmonella)	is not regulated by antibiotic	Chlorhexidine
actP(Salmonella)	is upregulated by antibiotic	Fosmidomycin
actP(Salmonella)	is not mutated by antibiotic	Streptomycin
ada(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ada(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ada(Salmonella)	is not mutated by antibiotic	Streptomycin
add(Salmonella)	is not regulated by antibiotic	Chlorhexidine
add(Salmonella)	is not regulated by antibiotic	Fosmidomycin
add(Salmonella)	is not mutated by antibiotic	Streptomycin
addA	confers resistance to antibiotic	Aminoglycosides
adhE(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adhE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
adhE(Salmonella)	is mutated by antibiotic	Streptomycin
adhE(Salmonella)	is not mutated by antibiotic	Streptomycin
adhP(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adhP(Salmonella)	is not regulated by antibiotic	Fosmidomycin
adhP(Salmonella)	is not mutated by antibiotic	Streptomycin
adi(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adi(Salmonella)	is not regulated by antibiotic	Fosmidomycin
adi(Salmonella)	is not mutated by antibiotic	Streptomycin
adiC(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adiC(Salmonella)	is not regulated by antibiotic	Fosmidomycin
adiC(Salmonella)	is not mutated by antibiotic	Streptomycin
adiY(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adiY(Salmonella)	is downregulated by antibiotic	Fosmidomycin
adiY(Salmonella)	is not mutated by antibiotic	Streptomycin
adk(Salmonella)	is not regulated by antibiotic	Chlorhexidine
adk(Salmonella)	is not regulated by antibiotic	Fosmidomycin
adk(Salmonella)	is mutated by antibiotic	Streptomycin
adk(Salmonella)	is not mutated by antibiotic	Streptomycin
aefA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aefA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aefA(Salmonella)	is not mutated by antibiotic	Streptomycin
aegA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aegA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aegA(Salmonella)	is not mutated by antibiotic	Streptomycin
aer(Salmonella)	is downregulated by antibiotic	Chloramphenicol
aer(Salmonella)	is downregulated by antibiotic	Chloramphenicol
aer(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aer(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aer(Salmonella)	is not mutated by antibiotic	Streptomycin
aer(Salmonella)	is downregulated by antibiotic	Tetracycline
aer(Salmonella)	is downregulated by antibiotic	Tetracycline
aes(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aes(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aes(Salmonella)	is not mutated by antibiotic	Streptomycin
agaR(Salmonella)	is not regulated by antibiotic	Chlorhexidine
agaR(Salmonella)	is not regulated by antibiotic	Fosmidomycin
agaR(Salmonella)	is not mutated by antibiotic	Streptomycin
agp(Salmonella)	is not regulated by antibiotic	Chlorhexidine
agp(Salmonella)	is not regulated by antibiotic	Fosmidomycin
agp(Salmonella)	is not mutated by antibiotic	Streptomycin
ahpC(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ahpC(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ahpC(Salmonella)	is not mutated by antibiotic	Streptomycin
ahpF(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ahpF(Salmonella)	is upregulated by antibiotic	Fosmidomycin
ahpF(Salmonella)	is not mutated by antibiotic	Streptomycin
aidB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aidB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aidB(Salmonella)	is not mutated by antibiotic	Streptomycin
ais(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ais(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ais(Salmonella)	confers resistance to antibiotic	Phenicols
ais(Salmonella)	is not mutated by antibiotic	Streptomycin
alaE(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alaE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alaE(Salmonella)	is not mutated by antibiotic	Streptomycin
alaS(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alaS(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alaS(Salmonella)	is not mutated by antibiotic	Streptomycin
aldB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
aldB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
aldB(Salmonella)	is not mutated by antibiotic	Streptomycin
alkA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alkA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alkA(Salmonella)	is not mutated by antibiotic	Streptomycin
alkB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alkB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alkB(Salmonella)	is not mutated by antibiotic	Streptomycin
allA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allA(Salmonella)	is not mutated by antibiotic	Streptomycin
allB(Salmonella)	is downregulated by antibiotic	Chlorhexidine
allB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allB(Salmonella)	is not mutated by antibiotic	Streptomycin
allC(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allC(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allC(Salmonella)	is not mutated by antibiotic	Streptomycin
allD(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allD(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allD(Salmonella)	is not mutated by antibiotic	Streptomycin
allP(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allP(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allP(Salmonella)	is not mutated by antibiotic	Streptomycin
allR(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allR(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allR(Salmonella)	is not mutated by antibiotic	Streptomycin
allS(Salmonella)	is not regulated by antibiotic	Chlorhexidine
allS(Salmonella)	is not regulated by antibiotic	Fosmidomycin
allS(Salmonella)	is not mutated by antibiotic	Streptomycin
alr(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alr(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alr(Salmonella)	is not mutated by antibiotic	Streptomycin
alx(Salmonella)	is not regulated by antibiotic	Chlorhexidine
alx(Salmonella)	is not regulated by antibiotic	Fosmidomycin
alx(Salmonella)	is not mutated by antibiotic	Streptomycin
amiA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amiA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
amiA(Salmonella)	is not mutated by antibiotic	Streptomycin
amiB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amiB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
amiB(Salmonella)	is not mutated by antibiotic	Streptomycin
amiC(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amiC(Salmonella)	is not regulated by antibiotic	Fosmidomycin
amiC(Salmonella)	is not mutated by antibiotic	Streptomycin
amn(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amn(Salmonella)	is not regulated by antibiotic	Fosmidomycin
amn(Salmonella)	is mutated by antibiotic	Streptomycin
amn(Salmonella)	is not mutated by antibiotic	Streptomycin
ampC(Salmonella)	confers resistance to antibiotic	Amoxicillin
ampC(Salmonella)	confers resistance to antibiotic	Amoxicillin
ampC(Salmonella)	confers resistance to antibiotic	Amoxicillin
ampD(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ampD(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ampD(Salmonella)	is not mutated by antibiotic	Streptomycin
ampE(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ampE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ampE(Salmonella)	is not mutated by antibiotic	Streptomycin
ampG(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ampG(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ampG(Salmonella)	is not mutated by antibiotic	Streptomycin
ampH(Salmonella)	confers resistance to antibiotic	Amoxicillin
ampH(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ampH(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ampH(Salmonella)	is not mutated by antibiotic	Streptomycin
amtB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amtB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
amtB(Salmonella)	is not mutated by antibiotic	Streptomycin
amyA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
amyA(Salmonella)	is downregulated by antibiotic	Fosmidomycin
amyA(Salmonella)	is not mutated by antibiotic	Streptomycin
anmK(Salmonella)	is not regulated by antibiotic	Chlorhexidine
anmK(Salmonella)	is not regulated by antibiotic	Fosmidomycin
anmK(Salmonella)	is not mutated by antibiotic	Streptomycin
ansA(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ansA(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ansA(Salmonella)	is not mutated by antibiotic	Streptomycin
ansB(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ansB(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ansB(Salmonella)	is not mutated by antibiotic	Streptomycin
ansP(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ansP(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ansP(Salmonella)	is not mutated by antibiotic	Streptomycin
ant (3")-Ia	confers resistance to antibiotic	Spectinomycin
ant (3")-Ia	confers resistance to antibiotic	Streptomycin
ant(2")-Ia	confers resistance to antibiotic	Aminoglycosides
ant(2")-Ia	confers resistance to antibiotic	Aminoglycosides
ant(2")-Ia	confers resistance to antibiotic	Aminoglycosides
ant(3'')-Ia	confers resistance to antibiotic	Aminoglycosides
ant(3")-Ia	confers resistance to antibiotic	Aminoglycosides
ant3''Ih	confers resistance to antibiotic	Gentamicin
ant3''Ih	confers resistance to antibiotic	Streptomycin
apaG(Salmonella)	is not regulated by antibiotic	Chlorhexidine
apaG(Salmonella)	is not regulated by antibiotic	Fosmidomycin
apaG(Salmonella)	is not mutated by antibiotic	Streptomycin
apaH(Salmonella)	is upregulated by antibiotic	Chlorhexidine
apaH(Salmonella)	is not regulated by antibiotic	Fosmidomycin
apaH(Salmonella)	is not mutated by antibiotic	Streptomycin
apbC	is not regulated by antibiotic	Chlorhexidine
apbC	is not regulated by antibiotic	Fosmidomycin
apbC	is not mutated by antibiotic	Streptomycin
ftp(Salmonella)	is not regulated by antibiotic	Chlorhexidine
ftp(Salmonella)	is not regulated by antibiotic	Fosmidomycin
ftp(Salmonella)	is not mutated by antibiotic	Streptomycin
apeE(Salmonella)	is not regulated by antibiotic	Chlorhexidine
apeE(Salmonella)	is not regulated by antibiotic	Fosmidomycin
apeE(Salmonella)	is not mutated by antibiotic	Streptomycin
aph(3 )-Ii-iv	confers resistance to antibiotic	Aminoglycosides
aph(3'')	confers resistance to antibiotic	Aminoglycosides
